ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
656,Breathnach's Bar,http://www.breathnachs.ie,+353(0)567756737,-7.247966,52.653912,Kilkenny,Kilkenny City,Republic of Ireland
659,Lanigan's Bar & Restaurant,http://www.lanigans.ie,+353(0)567721718,-7.25137604239716,52.6515617662266,Kilkenny,Kilkenny City,Republic of Ireland
667,"Allo's Restaurant, Bar & Bistro",,+353(0)6822880,-9.484211,52.446586,Kerry,Listowel,Republic of Ireland
669,Horseshoe Bar & Restaurant,,+353(0)6821083,-9.486148,52.44625,Kerry,Listowel,Republic of Ireland
688,Garvey's Bar and Restaurant,http://www.garveysinn.com,+353(0)91562224,-9.047857,53.274315,Galway,Galway City,Republic of Ireland
693,The Dingle Pub,,+353(0)669151370,-10.267767,52.141447,Kerry,Dingle,Republic of Ireland
697,Clancys Bar & Istabraq Restaurant,,+353(0)61382488,-8.54794,52.476802,Limerick,Bruff,Republic of Ireland
735,Bulman Bar & Restaurant,http://www.thebulman.ie/,+353(0)214772131,-8.499702,51.700105,Cork,Kinsale,Republic of Ireland
770,Cellar Bar,http://www.merrionhotel.com/,+353(0)16030600,-6.252847,53.338538,Dublin,Dublin city centre,Republic of Ireland
771,Chorus Café,,+353(0)16167088,-6.269597,53.3443,Dublin,Temple Bar,Republic of Ireland
780,Duffy's Bar & Lounge,http://www.duffys.ie,+353(0)18450735,-6.154546,53.450756,Dublin,Malahide,Republic of Ireland
787,Harbourmaster Pub and Restaurant,http://www.harbourmaster.ie,+353(0)16701688,-6.24911,53.349766,Dublin,Dublin City,Republic of Ireland
792,Knightsbridge Bar,http://www.arlington.ie/knightsbridge-bar.html,+353(0)18049100,-6.260918,53.347243,Dublin,Dublin city centre,Republic of Ireland
794,La Cave Wine Bar & Restaurant,http://www.lacavewinebar.com,+353(0)16794409,-6.259714,53.341034,Dublin,Dublin City,Republic of Ireland
810,"Porterhouse, Temple Bar",http://www.porterhousebrewco.com,+353(0)16798847,-6.267354,53.3451,Dublin,Dublin City,Republic of Ireland
813,Sinnotts Bar,http://www.sinnotts.ie,+353(0)14784698,-6.262002,53.339967,Dublin,Dublin City,Republic of Ireland
818,The Octagon Bar,http://theclarence.ie/the-octagon/,+353(0)14070800,-6.266718,53.34525,Dublin,Dublin City,Republic of Ireland
820,The Temple Bar,http://www.thetemplebarpub.com,+353(0)16725287,-6.264189,53.345475,Dublin,Dublin City,Republic of Ireland
822,Toners Pub,http://www.tonerspub.ie,+353(0)16763090,-6.25238953372957,53.3377648315365,Dublin,Dublin City,Republic of Ireland
824,The Queens Bar & Restaurant,http://www.thequeens.ie,+353(0)12854569,-6.105047,53.277846,Dublin,Dalkey,Republic of Ireland
841,The Quays Bar & Restaurant,http://www.louisfitzgerald.com/quaystemplebar,+353(0)16713922,-6.263116,53.345635,Dublin,Dublin City,Republic of Ireland
849,O'Reilly's Bar,http://sublounge.ie/,+353(0)16716769,-6.254203,53.347168,Dublin,Dublin city centre,Republic of Ireland
851,The Vathouse Bar of Temple Bar,http://www.vathouse.ie,+353(0)16715622,-6.262143,53.344811,Dublin,Temple Bar,Republic of Ireland
874,Man O'War Pub and Restaurant,http://www.manowar.ie,+353(0)18415528,-6.184144,53.561764,Dublin,Balbriggan,Republic of Ireland
876,Ukiyo Bar,http://www.ukiyobar.com,+353(0)16334071,-6.263727,53.3429239999999,Dublin,Dublin City,Republic of Ireland
892,"McSwiggan's Restaurant, Pub and Cafe Bar",http://www.mcswiggans.com,+353(0)91568917,-9.052594,53.275025,Galway,Galway City,Republic of Ireland
1000,Temple Bar Food Market,http://www.templebar.ie/markets/article/temple-bar-food-market,+353(0)16772255,-6.265743,53.345328,Dublin,Dublin City Centre,Republic of Ireland
1040,O'Connor's Traditional Pub,,+353(0)646631115,-9.50959,52.059791,Kerry,Killarney ,Republic of Ireland
1057,McCaul's Bar,http://www.facebook.com/mccaulsbar/,+353(0)494331327,-7.361253,53.989853,Cavan,Cavan Town,Republic of Ireland
1058,Cruises Pub,http://www.irishcourthotels.com,+353(0)656841800,-8.981673,52.845492,Clare,Ennis,Republic of Ireland
1060,Gus O'Connors Pub,http://www.gusoconnorsdoolin.com,+353(0)657074168,-9.386564,53.012464,Clare,Doolin,Republic of Ireland
1061,McDermotts Bar and Restaurant,http://www.mcdermottspubdoolin.com,+353(0)657074328,-9.38513262375647,53.0162854188955,Clare,Doolin,Republic of Ireland
1063,Vaughans Pub Thatched Barn,http://www.vaughanspub.ie/index.php,+353(0)657088004,-9.219745,52.990062,Clare,Kilfenora,Republic of Ireland
1064,Corkery's Bar,,+353(0)2970153,-9.064081,52.060569,Cork,Millstreet,Republic of Ireland
1065,Cronin's Pub,http://www.croninspub.com,+353(0)214831207,-8.294643,51.801918,Cork,Crosshaven,Republic of Ireland
1068,The Hawthorn Bar,http://www.hawthornbar.com,+353(0)214962768,-8.488858,51.886167,Cork,Cork City,Republic of Ireland
1076,O'Donoghues Bar,http://www.odonoghues.ie,+353(0)16607194,-6.254168,53.338185,Dublin,Dublin City Centre,Republic of Ireland
1077,O'Sheas Merchant Pub,http://www.nedosheas.ie,+353(0)16793797,-6.27579046627045,53.3450062025317,Dublin,Dublin City,Republic of Ireland
1078,Old Punch Bowl Bar,http://www.theoldpunchbowl.ie,+353(0)12832356,-6.196742,53.308746,Dublin,Booterstown,Republic of Ireland
1081,The Oval Bar,http://www.theovalbar.com/,+353(0)18721264,-6.260296,53.348463,Dublin,Dublin 1,Republic of Ireland
1082,An Pucan Bar,http://www.twitter.com/anpucangalway,+353(0)857704605,-9.047446,53.274514,Galway,Galway City Centre,Republic of Ireland
1086,Richardson's,https://www.facebook.com/pages/Richardsons-Bar/145903408788441,+353(0)91562812,-9.048975,53.275065,Galway,Galway City Centre,Republic of Ireland
1087,Taaffes Bar,http://www.facebook.com/TaaffesBarGalway/,+353(0)91564066,-9.053145,53.27236,Galway,Galway City Centre,Republic of Ireland
1088,The Crane Bar,http://www.thecranebar.com,+353(0)91587419,-9.060512,53.269881,Galway,Galway City,Republic of Ireland
1089,Anglers Rest Bar,,+353(0)9543628,-9.963678,53.58852,Galway,Renvyle,Republic of Ireland
1090,Caitin's Pub,http://www.caitins.com,+353(0)669477614,-10.069571545429,52.0263279611113,Kerry,Kells,Republic of Ireland
1091,The Kings Head Bar,http://www.facebook.com/thekingsheadgalway/,+353(0)91566630,-9.053298,53.272134,Galway,Galway City Centre,Republic of Ireland
1096,O’Neills The Point Seafood Bar,http://www.oneillsthepoint.ie,+353(0)669472165,-10.2772447876968,51.9292530788385,Kerry,Cahersiveen,Republic of Ireland
1100,Timmy Mac's Bar And Bistro,http://www.woodlands-hotel.ie,+353(0)61605100,-8.76621951058962,52.5629877290945,Limerick,Adare,Republic of Ireland
1102,Golden Acres Pub,,+353(0)9632183,-9.223039,54.211398,Mayo,Killala,Republic of Ireland
1103,Bounty Bar,,+353(0)469431640,-6.79075,53.556411,Meath,Trim,Republic of Ireland
1105,Ryans Bar and Lounge,http://www.facebook.com/HelloRyans/,+353(0)61378438,-8.404965,52.710651,Tipperary,Newport,Republic of Ireland
1107,Holycross Bar And Restaurant,,+353(0)51358865,-7.178838,52.238458,Waterford,Waterford City,Republic of Ireland
1109,Gertie Browne's Bar,http://www.hatterslane.ie/gertie-brownes-pub-athlone.php,+353(0)906474848,-7.940225,53.423618,Westmeath,Athlone,Republic of Ireland
1111,Sean's Bar,http://www.seansbar.ie/home,+353(0)906492358,-7.942336,53.42266,Westmeath,Athlone,Republic of Ireland
1119,Mannions  Pub,http://www.mannionspub.ie,+353(0)51426510,-6.93689279046725,52.4144624913497,Wexford,New Ross,Republic of Ireland
1131,McNamaras Bar And Restaurant,,+353(0)61361050,-8.812279,52.696842,Clare,Bunratty,Republic of Ireland
1132,Myles Creek Bar and Restaurant,http://www.mylescreekbarguesthouse.ie/,+353(0)659056900,-9.648974,52.67823,Clare,Kilkee,Republic of Ireland
1140,Max's Wine Bar,http://www.maxs.ie/,+353(0)214772443,-8.522213,51.704585,Cork,Kinsale,Republic of Ireland
1154,Lanyons Restaurant,http://www.davenporthotel.ie/restaurant-bar.aspx,+353(0)16073500,-6.249883,53.341645,Dublin,Dublin City Centre,Republic of Ireland
1156,Old Street Wine Bar,,+353(0)18451882,-6.154802,53.451461,Dublin,Malahide,Republic of Ireland
1158,McGettigans Cookhouse & Bar,http://www.mcgettiganscookhouse.com/,+353(0)18559638,-6.250084,53.351796,Dublin,Dublin City Centre,Republic of Ireland
1173,The Mermaids Bar And Restaurant,,+353(0)6821184,-9.485721,52.447392,Kerry,Listowel,Republic of Ireland
1174,Lawlors Hotel Bar Food and Carvery,http://www.lawlors.ie/Lunch.htm,+353(0)45906444,-6.66049,53.219555,Kildare,Naas,Republic of Ireland
1182,The Marine Bar,,+353(0)5842520,-7.659584,52.04133,Waterford,Ring,Republic of Ireland
1317,La Boheme Restaurant and Wine Bar,http://www.labohemerestaurant.ie,+353(0)51875645,-7.11377853067108,52.261713872907,Waterford,Waterford City,Republic of Ireland
1340,Killeens Pub And Tackle Shop,,+353(0)909674112,-8.044893,53.27976,Offaly,Shannonbridge,Republic of Ireland
1388,B Bar,,+353(0)16185600,-6.248997,53.330533,Dublin,Dublin City,Republic of Ireland
1391,Hogan's Bar,,+353(0)16775904,-6.264604,53.341978,Dublin,Dublin City Centre,Republic of Ireland
1392,Sean Ogs Bar and Restaurant,http://uptoncourt.ie/kilmuckridge_bar,+353(0)539130128,-6.280268,52.517509,Wexford,Gorey,Republic of Ireland
1393,The Clarendon Bar,http://theclarendonbar.com,+353(0)16792909,-6.262431,53.341057,Dublin,Dublin City Centre,Republic of Ireland
1394,Odeon Nite Bar,http://www.odeon.ie,+353(0)14782088,-6.262809,53.334205,Dublin,Dublin City Centre,Republic of Ireland
1396,Brandons Bar,,+353(0)656841346,-8.983768,52.841428,Clare,Ennis,Republic of Ireland
1397,Cassidys Pub,http://www.cassidyspub.com,+353(0)657089109,-9.076522,53.035386,Clare,Carron,Republic of Ireland
1398,Molly's Bar,,+353(0)61376632,-8.438156,52.808854,Clare,Killaloe,Republic of Ireland
1399,The Old Lodge Gastro Pub,http://www.shannonspringshotel.com,+353(0)61364047,-8.861526089319,52.7149912057327,Clare,Shannon,Republic of Ireland
1402,Bells Bar,http://www.maldronhotelcork.com,+353(0)214529200,-8.474596,51.902753,Cork,Cork City,Republic of Ireland
1403,Bridge House Bar,,+353(0)2221057,-8.641057,52.132061,Cork,Mallow,Republic of Ireland
1406,O'Neill's Bar And Restaurant Cork,,+353(0)2773008,-10.044009,51.641474,Cork,Allihies,Republic of Ireland
1407,O'Reagan's Bar,,+353(0)2827621,-9.545359,51.526507,Cork,Schull,Republic of Ireland
1408,Roundy Bar,,+353(0)214222202,-8.476187,51.898741,Cork,Cork City,Republic of Ireland
1409,Dan Sheahan's Bar & Restaurant,http://www.dansheahansbar.com,+353(0)217331659,-8.6801962751465,51.8845428069255,Cork,Ovens,Republic of Ireland
1410,The Olde Fiddle Pub,,+353(0)2251187,-8.640744,52.135224,Cork,Mallow,Republic of Ireland
1412,Bonner's Corner Bar,,+353(0)749131361,-7.783248,54.799242,Donegal,Ballybofey,Republic of Ireland
1414,Olde Castle Bar,http://www.oldecastlebar.com,+353(0)749721262,-8.11047,54.654447,Donegal,Donegal Town,Republic of Ireland
1417,Alfie's Bar and Grill,http://www.conraddublin.com,+353(0)16028900,-6.257232,53.334945,Dublin,Dublin 2,Republic of Ireland
1419,Bowes Bar,http://www.doylesintown.com/bowes_bar,+353(0)16714038,-6.257896,53.345793,Dublin,Dublin City Centre,Republic of Ireland
1421,Charles Fitzgerald Pub,http://fitzgeraldsofsandycove.webs.com/,+353(0)12804469,-6.118598,53.285914,Dublin,Sandycove,Republic of Ireland
1422,The International Bar,http://www.international-bar.com,+353(0)16779250,-6.261746,53.343099,Dublin,Dublin City,Republic of Ireland
1425,Havana Tapas Bar,http://www.havana.ie,+353(0)14005990,-6.264667,53.343435,Dublin,Dublin City Centre,Republic of Ireland
1426,Irish Film Institute Cafe Bar,http://www.ifi.ie/cafebar,+353(0)16798712,-6.264943,53.344624,Dublin,Dublin City Centre,Republic of Ireland
1431,Madigan's Pub North Earl Street,http://www.madigansearlst.com/,+353(0)18740646,-6.25928658035661,53.3500294990138,Dublin,Dublin City Centre,Republic of Ireland
1436,Nearys Pub,,+353(0)16778596,-6.261229,53.340709,Dublin,Dublin City Centre,Republic of Ireland
1437,O'Neills Pub Pearse Street,http://www.oneillsdublin.com,+353(0)16714074,-6.252434,53.34491,Dublin,Dublin City Centre,Republic of Ireland
1440,Sandyford House Bar & Restaurant,http://www.sandyfordhouse.ie,+353(0)18824350,-6.22494535581972,53.269765453705,Dublin,Sandyford,Republic of Ireland
1444,The Bailey Bar,http://www.baileybarcafe.com,+353(0)16704939,-6.259432,53.342008,Dublin,Dublin City Centre,Republic of Ireland
1449,The Duke Pub,http://www.thedukedublin.com,+353(0)16799553,-6.25878,53.341978,Dublin,Dublin City Centre,Republic of Ireland
1450,The Globe Bar & Cafe,http://theglobe.ie/,+353(0)16711220,-6.264232,53.343391,Dublin,Dublin City,Republic of Ireland
1451,The Goat Bar and Grill,http://www.goatgrill.com,+353(0)12984145,-6.23084359921211,53.2901271053574,Dublin,Dublin 14,Republic of Ireland
1454,The Harp Lounge,http://www.carnegiecourthotel.com/harp-bar-pub-swords,+353(0)18404384,-6.217837,53.462472,Dublin,Swords,Republic of Ireland
1468,O'Boyles Pub,,+353(0)9345730,-8.603555,53.497203,Galway,Moylough,Republic of Ireland
1469,O'Connell's Bar Galway,,+353(0)91563634,-9.048343,53.274612,Galway,Galway City,Republic of Ireland
1470,O'Connor's Famous Pub,http://www.oconnorsbar.com,+353(0)91523468,-9.074596,53.261071,Galway,Salthill,Republic of Ireland
1471,Murty Rabbitt's Bar And Restaurant,https://www.facebook.com/Murty-Rabbitts-170087023085549/?rf=192316184117671,+353(0)91566490,-9.047148,53.274823,Galway,Galway City.,Republic of Ireland
1473,Sally Long's Bar,,+353(0)91565756,-9.053671,53.274022,Galway,Galway City,Republic of Ireland
1474,The Bunch Of Grapes Bar,,+353(0)91563325,-9.05386,53.27158,Galway,Galway City,Republic of Ireland
1477,Buckley's Bar,http://www.arbutuskillarney.com,+353(0)646631037,-9.50609,52.059566,Kerry,Killarney,Republic of Ireland
1479,Falvey's Bar And Lounge,,+353(0)669761384,-9.784358,52.106247,Kerry,Killorglin,Republic of Ireland
1480,Fertha Bar And Restaurant,,+353(0)669472023,-10.225852,51.946301,Kerry,Cahersiveen,Republic of Ireland
1481,Harty Costello Bar And Restaurant,,+353(0)6827129,-9.671038,52.511473,Kerry,Ballybunion,Republic of Ireland
1482,Páidí Ó'Sé's Pub,,+353(0)669159011,-10.3562523477783,52.1334006426255,Kerry,Dingle,Republic of Ireland
1483,Sheahan's Bar,,+353(0)6821250,-9.486056,52.448436,Kerry,Listowel,Republic of Ireland
1484,Spillane's Bar & Restaurant,http://www.spillanesbar.com,+353(0)667139125,-10.040051,52.303064,Kerry,Castlegregory,Republic of Ireland
1487,The Laune Bar And Restaurant,,+353(0)646632722,-9.510079,52.058956,Kerry,Killarney ,Republic of Ireland
1488,Fallon's Bar & Café,http://www.fallonb.ie/,+353(0)45481260,-6.74185,53.131511,Kildare,Kilcullen,Republic of Ireland
1489,Victors Bar and Restaurant,http://www.clubhousehotel.com/vistors-bar-restaurant-kilkenny.html,+353(0)567721994,-7.251784,52.649348,Kilkenny,Kilkenny,Republic of Ireland
1491,Riverview Bar and The Terrace Kitchen,http://www.rivercourthotel.com/en/dining/,+353(0)567723388,-7.248748,52.652697,Kilkenny,Kilkenny,Republic of Ireland
1492,Shirleys Pub,https://www.facebook.com/shirleys.kells,+353(0)567728302,-7.273304,52.539815,Kilkenny,Kells,Republic of Ireland
1494,O' Donoghues Pub,,+353(0)578621199,-7.30315,53.033397,Laois,Portlaoise,Republic of Ireland
1498,Fitzpatricks Bar & Restaurant,http://www.fitzpatricks-restaurant.com,+353(0)429376193,-6.293797,54.008628,Louth,Dundalk,Republic of Ireland
1499,McHughs Bar & Venue,http://mchughsvenue.ie/,+353(0)419835995,-6.346796,53.71607,Louth,Drogheda,Republic of Ireland
1501,Rouses  Bar,,+353(0)9621083,-9.154936,54.113847,Mayo,Ballina,Republic of Ireland
1503,Harnans Pub,http://www.facebook.com/harnanspub/,+353(0)862645565,-6.804578,53.487893,Meath,Rathmolyon,Republic of Ireland
1504,Jacks Railway Bar,,+353(0)879034792,-6.881864,53.721507,Meath,Kells,Republic of Ireland
1505,Tara Na Ri Pub,http://www.facebook.com/tnari,+353(0)469021460,-6.62067,53.603723,Meath,Navan ,Republic of Ireland
1506,John Langs Pub,,+353(0)719163105,-8.523584,54.393201,Sligo,Grange,Republic of Ireland
1507,Talbot Bar,https://www.facebook.com/TheTalbotBar,+353(0)6731211,-8.198041,52.861862,Tipperary,Nenagh,Republic of Ireland
1508,Anchor Bar Dungarvan,http://www.facebook.com/anchorbardungarvan?fref=ts,+353(0)5841249,-7.618756,52.089821,Waterford,Dungarvan,Republic of Ireland
1510,Enterprise Bar,http://www.facebook.com/Tynans1954/,+353(0)5841327,-7.621457,52.089632,Waterford,Dungarvan,Republic of Ireland
1511,Geoffs Bar,,+353(0)51874787,-7.111912,52.25811,Waterford,Waterford,Republic of Ireland
1513,The Moorings Bar,http://www.mooringsdungarvan.com/,+353(0)5841461,-7.617106,52.089558,Waterford,Dungarvan,Republic of Ireland
1514,The Palace Bar,https://www.facebook.com/ThePalaceBarAthlone,+353(0)906492229,-7.943798,53.423381,Westmeath,Athlone,Republic of Ireland
1515,Boggans Pub And Restaurant,,+353(0)539230181,-6.284169,52.513256,Wexford,Gorey,Republic of Ireland
1518,Christy's Lounge and Bar,https://www.facebook.com/Christys.Arklow/,+353(0)40229029,-6.153261,52.798203,Wicklow,Arklow,Republic of Ireland
1521,The Grove Bar,,+353(0)12874604,-6.11019,53.122138,Wicklow,Delgany,Republic of Ireland
1523,The Old Ship,http://vfi.ie/Pub/4537-The-Old-Ship,+353(0)40232271,-6.153912,52.798303,Wicklow,Arklow,Republic of Ireland
1545,McGrattans Cafe Bar,http://www.mcgrattans.ie,+353(0)16618808,-6.25125,53.338537,Dublin,Dublin City,Republic of Ireland
